1737984343.8579724,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984343.9589558,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.0582354,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.1581252,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.2581766,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.357818,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.457907,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.5587876,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.6581912,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.7595322,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.8589752,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984344.9626274,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.062066,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.162291,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.262867,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.3623948,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.4619877,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.5626013,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.6618412,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.7620056,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.8617036,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984345.9622614,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.0619195,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.162373,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.2626326,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.3629155,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.4679909,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.5687885,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.666618,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.7660625,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.8664145,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984346.9687724,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.0664551,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.1664314,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.266164,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.368611,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.466195,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.5662441,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.668108,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.7660272,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.868428,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984347.9727495,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.0703833,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.1724522,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.2723093,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.3718164,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.4735494,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.5707264,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.6708558,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.7702603,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.870063,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984348.9711854,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.0693994,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.1699128,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.2699416,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.3701403,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.4739933,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.5739331,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.6736689,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.774696,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.8740642,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984349.974132,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.0740232,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.1746309,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.2743783,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.3745198,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.4738042,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.57388,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.6741335,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.7738354,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.8784337,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984350.9783652,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.0789526,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.1787536,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.2788458,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.3797312,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.4787362,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.578449,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.6789541,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.7786198,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.878292,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984351.979072,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.0783696,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.1788292,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.2780585,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.3830948,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.4819963,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.5826263,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.682518,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.7830117,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.8814368,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984352.981561,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.083643,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.1826313,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.2817085,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.3818142,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.4849792,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.5825086,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.6822631,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.7826521,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.886582,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984353.9873414,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.0871575,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.1862252,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.2858484,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.3866835,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.4861252,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.58592,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.6862733,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.7863665,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.8859665,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984354.9863193,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.0861254,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.1864774,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.2861257,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.390787,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.4897861,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.5903928,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.6903024,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.7905197,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.8898659,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984355.990215,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.089795,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.1925879,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.2915401,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.391546,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.4903886,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.5902808,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.6900373,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.7939684,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.8943856,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984356.994429,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.0942628,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.1941319,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.2946234,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.39546,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.4936302,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.5952802,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.694544,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.7940676,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.894693,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984357.9940622,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.0940459,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.1944647,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.2985444,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.3982723,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.498287,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.5988786,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.6988797,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.7993174,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.8984296,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984358.9981608,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.1007707,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.1998603,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.297972,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.398014,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.4995873,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.5978494,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.6981711,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.8018503,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984359.9022105,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984360.0019095,[156 100 100],[176 255 255],[ 31 100 100],[ 51 255 255]
1737984522.3896503,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],618,430,423,251
1737984522.488877,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],618,429,422,251
1737984522.5893147,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],618,429,422,251
1737984522.690191,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],618,429,422,250
1737984522.790887,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],618,428,422,250
1737984522.889105,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,428,422,250
1737984522.9890885,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,428,421,250
1737984523.0893636,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,427,420,250
1737984523.1908782,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,427,421,250
1737984523.2950473,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,427,423,251
1737984523.3933234,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,426,425,251
1737984523.4933577,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,415,426,251
1737984523.5935776,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,404,426,251
1737984523.6937807,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],619,399,429,251
1737984523.7937925,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],619,398,434,251
1737984523.8959699,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],621,398,441,251
1737984523.9943943,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],618,412,447,251
1737984524.0961359,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],618,423,385,251
1737984524.1948154,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,421,364,246
1737984524.2933247,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,416,331,234
1737984524.3942382,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],617,414,253,231
1737984524.493666,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],621,356,192,237
1737984524.5938928,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],623,246,154,239
1737984524.6935782,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],583,225,136,240
1737984524.7976599,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],531,190,115,248
1737984524.8976412,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],498,213,115,262
1737984524.9985015,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],478,244,115,266
1737984525.0979338,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],450,248,129,268
1737984525.1977851,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],439,247,124,268
1737984525.2976286,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],427,244,107,268
1737984525.3986592,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],393,241,93,261
1737984525.4969323,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],323,240,78,258
1737984525.5970275,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],268,240,45,261
1737984525.6985948,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],259,242,42,261
1737984525.7975788,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],271,241,44,259
1737984525.8983877,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],275,240,46,257
1737984525.9980001,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],282,240,44,257
1737984526.0972462,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],305,240,55,223
1737984526.2014728,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],335,240,70,248
1737984526.3011565,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],357,240,81,257
1737984526.4012814,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],396,240,99,261
1737984526.5019798,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],449,240,148,261
1737984526.6020865,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],482,240,192,259
1737984526.7016761,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],524,240,209,260
1737984526.8017018,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],546,305,215,260
1737984526.9012625,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],553,330,220,260
1737984527.001573,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],557,335,221,260
1737984527.1012578,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],558,344,223,260
1737984527.201982,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],555,353,215,262
1737984527.3023713,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],545,355,205,262
1737984527.401859,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],534,355,195,263
1737984527.5037463,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],523,357,188,264
1737984527.6020577,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],515,357,185,265
1737984527.7058055,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],517,358,186,265
1737984527.8070579,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],518,360,183,265
1737984527.9054995,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],520,362,180,265
1737984528.0075865,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],517,360,179,265
1737984528.1059768,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],517,359,181,265
1737984528.2073164,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],514,360,179,265
1737984528.3054576,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],509,360,176,266
1737984528.4058058,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],507,360,172,193
1737984528.5059166,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],502,357,172,172
1737984528.6061735,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],483,239,169,288
1737984528.7057853,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],399,192,,
1737984528.8060179,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],301,161,,
1737984528.906151,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],235,161,,
1737984529.005995,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],195,147,,
1737984529.1081395,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],156,151,,
1737984529.2090724,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],123,165,,
1737984529.3095772,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],104,161,,
1737984529.4090877,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],103,156,,
1737984529.5094793,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],91,148,12,271
1737984529.6103637,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],49,86,,
1737984529.709257,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],,,,
1737984529.809734,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],,,,
1737984529.90974,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],,,,
1737984530.0100508,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],,,,
1737984530.1092033,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],,,,
1737984530.2094364,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],,,,
1737984530.3094525,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],18,194,224,37
1737984530.4103842,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],144,147,107,112
1737984530.5110981,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],257,141,123,145
1737984530.6098297,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],324,157,197,177
1737984530.7132726,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],373,186,257,205
1737984530.8130884,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],404,212,308,235
1737984530.9144268,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],422,223,339,248
1737984531.0137937,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],433,228,356,252
1737984531.113884,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],428,230,360,252
1737984531.2130418,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],422,233,361,255
1737984531.313244,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],414,235,353,258
1737984531.4138885,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],406,234,339,258
1737984531.5131428,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],401,232,325,256
1737984531.6136258,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],389,229,314,253
1737984531.713261,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],379,227,304,251
1737984531.8136973,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],374,226,301,251
1737984531.913515,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],371,226,301,254
1737984532.0140977,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],370,226,301,253
1737984532.1180573,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],370,227,304,254
1737984532.2173803,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],371,227,308,254
1737984532.3171778,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],373,228,313,255
1737984532.417966,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],375,230,316,257
1737984532.517721,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],377,234,318,261
1737984532.617504,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],377,238,319,265
1737984532.717379,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],376,242,316,270
1737984532.81782,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],374,244,316,272
1737984532.9190676,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],366,209,315,272
1737984533.0175602,[155 100 100],[175 255 255],[ 27 100 100],[ 47 255 255],363,201,310,273
